ident,classification,source,start,end,duration,path_relative,fold,frames,classification_original,path_audio,target
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90475.328,90476.992,1.66400000000431,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90475.wav,4,2,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90475.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90478.304,90479.456,1.15200000000186,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90478.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90478.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90480.412,90481.412,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90480.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90480.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90484.444,90485.444,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90484.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90484.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90487.084,90488.084,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90487.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90487.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90490.06,90491.06,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90490.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90490.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90491.388,90492.388,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90491.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90491.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90493.932,90494.932,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90493.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90493.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90495.68,90497.184,1.50400000000081,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90495.wav,3,2,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90495.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90498.284,90499.284,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90498.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90498.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90500.448,90501.728,1.27999999999884,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90500.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90500.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90503.916,90504.916,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90503.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90503.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90508.428,90509.428,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90508.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90508.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90509.92,90511.008,1.08800000000338,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90509.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90509.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90511.756,90512.756,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90511.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90511.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90515.264,90517.248,1.98400000001129,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90515.wav,3,3,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90515.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90518.62,90519.62,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90518.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90518.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90520.48,90522.304,1.8240000000078,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90520.wav,3,2,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90520.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90522.444,90523.444,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90522.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90522.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90524.32,90525.376,1.05599999999686,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90524.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90524.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90527.136,90528.96,1.8240000000078,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90527.wav,3,2,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90527.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90529.984,90531.2,1.21600000000035,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90529.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90529.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90533.024,90534.24,1.21600000000035,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90533.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90533.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90534.732,90535.732,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90534.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90534.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90538.588,90539.588,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90538.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90538.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90836.524,90837.524,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90836.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90836.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90838.784,90839.84,1.05599999999686,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90838.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90838.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90841.388,90842.388,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90841.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90841.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90843.692,90844.692,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90843.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90843.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90845.184,90846.304,1.1200000000099,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90845.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90845.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90848.428,90849.428,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90848.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90848.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90851.456,90852.64,1.18399999999383,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90851.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90851.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90881.212,90882.212,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90881.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90881.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90885.244,90886.244,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90885.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90885.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90893.484,90894.484,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90893.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90893.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,90895.02,90896.02,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90895.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s90895.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,91418.94,91419.94,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s91418.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s91418.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,91427.872,91429.6,1.72800000000279,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s91427.wav,1,2,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s91427.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,91430.7,91431.7,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s91430.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s91430.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,91432.94,91433.94,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s91432.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s91432.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,91435.036,91436.036,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s91435.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s91435.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,91436.652,91437.652,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s91436.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s91436.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,91440.844,91441.844,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s91440.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s91440.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,91444.268,91445.268,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s91444.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s91444.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,91447.724,91448.724,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s91447.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s91447.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,91454.908,91455.908,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s91454.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s91454.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93195.964,93196.964,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93195.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93195.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93205.052,93206.052,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93205.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93205.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93207.276,93208.276,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93207.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93207.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93209.724,93210.724,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93209.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93209.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93212.7,93213.7,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93212.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93212.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93214.46,93215.46,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93214.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93214.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93218.688,93219.776,1.08800000000338,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93218.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93218.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93224.476,93225.476,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93224.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93224.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93228.012,93229.012,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93228.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93228.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93232.928,93233.984,1.05599999999686,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93232.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93232.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93234.828,93235.828,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93234.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93234.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93236.252,93237.252,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93236.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93236.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93239.328,93241.088,1.76000000000931,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93239.wav,1,2,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93239.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93242.924,93243.924,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93242.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93242.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93246.988,93247.988,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93246.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93246.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93253.948,93254.948,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93253.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93253.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93255.996,93256.996,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93255.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93255.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93258.428,93259.428,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93258.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93258.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93260.94,93261.94,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93260.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93260.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93265.388,93266.388,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93265.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93265.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93267.212,93268.212,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93267.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93267.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93273.596,93274.596,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93273.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93273.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93275.964,93276.964,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93275.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93275.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93279.148,93280.148,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93279.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93279.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93281.116,93282.116,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93281.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93281.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93297.452,93298.452,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93297.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93297.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93299.82,93300.82,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93299.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93299.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93302.86,93303.86,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93302.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93302.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93308.092,93309.092,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93308.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93308.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93310.3250255,93311.3250255,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93310.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93310.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93312.992,93314.144,1.15200000000186,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93312.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93312.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93315.164,93316.164,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93315.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93315.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93316.684,93317.684,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93316.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93316.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,93321.58,93322.58,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93321.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s93321.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,95839.564,95840.564,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s95839.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s95839.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,95842.604,95843.604,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s95842.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s95842.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,95844.732,95845.732,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s95844.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s95844.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,95855.324,95856.324,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s95855.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s95855.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,95863.932,95864.932,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s95863.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s95863.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,95866.848,95868.064,1.21600000000035,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s95866.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s95866.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,95869.468,95870.468,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s95869.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s95869.wav,11
